sample_index,fold,binary_probability,binary_prediction,multiclass_prediction,multiclass_confidence,alpha_prediction,file,folder,filename,condition,turns_short,alpha,severity_level,width,height,mode,sha256,roi_area_fraction,hot_area_fraction,visual_intensity_mean,visual_intensity_p50,visual_intensity_p90,visual_intensity_p95,visual_intensity_integrated,hotspot_centroid_x,hotspot_centroid_y,hotspot_distance_center,hotspot_dispersion,visual_intensity_skewness,relative_gradient_mean,relative_gradient_p90,visual_entropy,hot_components,largest_hot_component_fraction,hsv_hue_mean,hsv_saturation_mean,hsv_value_mean,rgb_r_hist_0,rgb_r_hist_1,rgb_r_hist_2,rgb_r_hist_3,rgb_r_hist_4,rgb_r_hist_5,rgb_r_hist_6,rgb_r_hist_7,rgb_g_hist_0,rgb_g_hist_1,rgb_g_hist_2,rgb_g_hist_3,rgb_g_hist_4,rgb_g_hist_5,rgb_g_hist_6,rgb_g_hist_7,rgb_b_hist_0,rgb_b_hist_1,rgb_b_hist_2,rgb_b_hist_3,rgb_b_hist_4,rgb_b_hist_5,rgb_b_hist_6,rgb_b_hist_7,visual_coherence
41,7,0.9994404551088041,1,1,0.9998967580351225,0.13267125886712328,Dataset\IR_trans_bmp\p2_80\p2020.bmp,p2_80,p2020.bmp,SC80,80,0.13333333333333333,1,320,240,RGB,0f0e5f236400f3d9124c109861a61d08eaf2258bd6acb64adb142dec84797dcd,0.41682291666666665,0.13166937398475573,0.12954199314117432,0.12941177189350128,0.1568627506494522,0.16862745583057404,0.053996073404947914,0.6363820539408468,0.618296628182477,0.18053851909348115,0.2584362214004198,0.1455510462364622,0.04242883622646332,0.1059549666941166,1.65730248069883,24.0,0.060539797575909035,0.712191746887548,0.9965095071231618,0.45393063414330576,4.9801324503311255,3.0168686742471573,0.002998875421716856,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10246157690865926,7.1928026989878795,0.7047357241034612,0.0,0.0,0.0,0.8270993347411539
43,7,0.998060081327588,1,1,0.9994814298396446,0.10358105244353388,Dataset\IR_trans_bmp\p2_80\p2022.bmp,p2_80,p2022.bmp,SC80,80,0.13333333333333333,1,320,240,RGB,f0890e69f087fdb9bcf26a5a1c3527265a8913a8f7480e9c6fecb1354fc73a28,0.4173828125,0.12834191233816877,0.13517405092716217,0.1411764770746231,0.16470588743686676,0.1764705926179886,0.056419328053792316,0.5536498274224051,0.6240426985080746,0.13514767861720356,0.2619508710216779,0.0748088425085796,0.041474469006061554,0.10464049577713012,1.6364181869458378,16.0,0.054624863515832164,0.715468763639141,0.996900790345435,0.4625324623257506,3.9876462330369677,3.992637654032132,0.019716112930900014,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07262517547964437,6.900639525815006,1.0267352987053502,0.0,0.0,0.0,0.7477564719189411
47,7,0.9952876374481049,1,1,0.9995022070031302,0.1076714481934124,Dataset\IR_trans_bmp\p2_80\p2026.bmp,p2_80,p2026.bmp,SC80,80,0.13333333333333333,1,320,240,RGB,4bfd54cd072713dde0874e324e0dc41239adeec0a4d8ab7845e173109afbef72,0.4219791666666667,0.1207417921500864,0.12777602672576904,0.12941177189350128,0.1568627506494522,0.16862745583057404,0.05391881942749024,0.5339551054422413,0.637667381568305,0.14179300805564082,0.26375454700523027,0.1651591573049353,0.0435049869120121,0.10980391502380371,1.6926714994062788,19.0,0.04736484818563318,0.7111305364683354,0.9964278875612745,0.4511304369159773,5.3152308072080965,2.680819550728215,0.003949642063687978,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14243396692174773,7.2399407553690445,0.6176252777092076,0.0,0.0,0.0,0.7995762280720276
49,7,0.9996707045878064,1,2,0.9978827266619756,0.28361281025791646,Dataset\IR_trans_bmp\p3_160\p3028.bmp,p3_160,p3028.bmp,SC160,160,0.26666666666666666,2,320,240,RGB,d8d6bd473fbd56cc9b552859623458e5570d5c5509f31e6a62ac513eb0cb6472,0.4205078125,0.1278526087629664,0.20965099334716797,0.21176470816135406,0.239215686917305,0.24705882370471954,0.08815987904866536,0.5287494426872349,0.5862604194758746,0.09092519135520391,0.1848502107393098,0.06689441494359123,0.042358726263046265,0.10667819529771805,1.7799801189257094,25.0,0.057872735717603346,0.7542588217964385,0.9948412128523284,0.5456285663679534,0.012633534602879703,2.686979408577179,5.024678742839449,0.27570831398049234,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10973834958971977,7.89026165041028,0.0,0.0,0.0,0.8691934234067019
52,7,0.9996144285518298,1,2,0.9974270058852375,0.2908111825163183,Dataset\IR_trans_bmp\p3_160\p3031.bmp,p3_160,p3031.bmp,SC160,160,0.26666666666666666,2,320,240,RGB,37c7d2f37d197c5659591fa9f7f8355ba6c97427bbef891f686aeb63cd74a18b,0.41139322916666665,0.1336920398797278,0.1982056200504303,0.19607843458652496,0.22745098173618317,0.239215686917305,0.08154045104980469,0.47995952397234654,0.5808185375666962,0.08326617977206857,0.1710301551399312,0.10411541395778719,0.043183840811252594,0.10938294231891632,1.842651500997135,35.0,0.06671941762937174,0.7483846142305343,0.9939181458716299,0.5354562796798407,0.04734926412407026,3.9826554834625734,3.8155404336129135,0.1544548188004431,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5383130242126919,7.461686975787308,0.0,0.0,0.0,0.9017651594660686
60,7,0.9993372536437917,1,2,0.9985599334172163,0.25578465017516117,Dataset\IR_trans_bmp\p3_160\p3039.bmp,p3_160,p3039.bmp,SC160,160,0.26666666666666666,2,320,240,RGB,caab808f93d7a28be48bd46f9c35e67de8b682023fcf0241c13e32886e0a2bbb,0.41630208333333335,0.11594520205179532,0.19523417949676514,0.19607843458652496,0.22745098173618317,0.239215686917305,0.08127639770507812,0.4818664732147656,0.5747722681811263,0.07693969640322919,0.16771987550008946,0.14012498003333734,0.04503520205616951,0.11379307508468628,1.925837677470321,30.0,0.058488677592893785,0.746853194423228,0.9939883961397059,0.5325640510110294,0.05604904291254848,4.2772425872638555,3.5138245965219568,0.15288377330163894,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8402352058050795,7.1597647941949205,0.0,0.0,0.0,0.9360147286715992
65,7,0.9997077534688414,1,2,0.9995873916053886,0.2623359116716186,Dataset\IR_trans_bmp\p3_160\p3044.bmp,p3_160,p3044.bmp,SC160,160,0.26666666666666666,2,320,240,RGB,534a0ee6cb4af3fcca4c416766b7f6d0b8c4e86e7d35fdad2217320d93693670,0.40782552083333334,0.10682928386705405,0.20016378164291382,0.20392157137393951,0.23137255012989044,0.239215686917305,0.0816318957010905,0.4939690079242814,0.5756483013455309,0.07588832823222313,0.15626318208328455,0.17666544986767516,0.034529782831668854,0.07998461276292801,1.812189553295497,17.0,0.05753328437789343,0.7494316740408956,0.9940329159007353,0.5373766132429534,0.009705948085948725,3.893106861211328,3.929887296063344,0.16729989463937933,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4566903994125347,7.543309600587465,0.0,0.0,0.0,0.8448087924402257
68,7,0.9989726401296705,1,2,0.9987048307998854,0.23997684897026783,Dataset\IR_trans_bmp\p3_160\p3047.bmp,p3_160,p3047.bmp,SC160,160,0.26666666666666666,2,320,240,RGB,39e132ef305a1b04bd3d9aedde85e8b0d71e1ddcec9d10292ace88b3c8c841cd,0.4147265625,0.11701359454962168,0.2021503448486328,0.20392157137393951,0.23137255012989044,0.24313725531101227,0.08383711496988933,0.49781851337695116,0.5732031464396262,0.07323564386654836,0.15721514613659796,0.13381942115981404,0.03552253544330597,0.08075003325939178,1.8314293291783605,27.0,0.06527267589714608,0.7504667996028282,0.9942701152726716,0.5390543619791667,0.007786254748673511,3.620357288625161,4.1761954098772405,0.19566104674892468,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42397412954067376,7.576025870459326,0.0,0.0,0.0,0.8727883873430146
71,7,0.9996888213724393,1,2,0.9997027274586642,0.2732685402812582,Dataset\IR_trans_bmp\p3_160\p3050.bmp,p3_160,p3050.bmp,SC160,160,0.26666666666666666,2,320,240,RGB,bd33e45cc7e6d417f1d0901d46df356cea06132f295d1e4af41bdb7b01bc671f,0.40772135416666666,0.12675246702647464,0.19589847326278687,0.19607843458652496,0.22745098173618317,0.239215686917305,0.07987199147542318,0.5189414105698111,0.5760622580471265,0.07838522905242935,0.15785285694585693,0.21274431235479482,0.037328604608774185,0.08768893778324127,1.9206268274623741,21.0,0.0629451026730112,0.7472374772226344,0.9940920362285539,0.5333095176547181,0.01992782550378437,4.352185993038035,3.469996487082043,0.1578896943761377,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808354357615048,7.191645642384952,0.0,0.0,0.0,0.918928820611387
89,7,0.999716664494613,1,3,0.9972478998925544,0.4202107377191565,Dataset\IR_trans_bmp\p4_240\p4011.bmp,p4_240,p4011.bmp,SC240,240,0.4,3,320,240,RGB,067e69a27458a2b09488122727f08abcdc2704ada1c774d3600bb507bad3702d,0.4014713541666667,0.11510394706969805,0.2628215253353119,0.250980406999588,0.32549020648002625,0.3294117748737335,0.10551531473795572,0.5203578806251031,0.5712106528712374,0.07406348888550836,0.14631432358765414,0.21884225224329806,0.04011748358607292,0.0954158753156662,2.4307546618289075,9.0,0.05727629487886356,0.7811840206551153,0.9954899208218444,0.5782289392807904,0.0,0.26387312295268056,3.7793273440793955,2.700742710732008,1.2482729543022086,0.007783867933707392,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020756981156553043,7.9979243018843444,0.0,0.0,0.0,0.939240334975692
96,7,0.9996405288560718,1,3,0.9950135175623661,0.4110486127863615,Dataset\IR_trans_bmp\p4_240\p4018.bmp,p4_240,p4018.bmp,SC240,240,0.4,3,320,240,RGB,95db78cf38399f1e093447ff906d95d113ba8ec5cef77ca8b2822058528548d2,0.39641927083333334,0.1263918541632452,0.26364636421203613,0.25882354378700256,0.32549020648002625,0.3294117748737335,0.1045145034790039,0.5182198301242882,0.5708052152354607,0.07311183703271197,0.14745603233347163,0.20903370748161185,0.041235148906707764,0.1022619903087616,2.4703967251540186,11.0,0.0622762358351125,0.7816142503109724,0.9954144047755821,0.5784657197840074,0.0,0.2685498439809493,3.7194941698144195,2.6534406306454263,1.3445886023977665,0.01392675316143866,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010510757102972573,7.998948924289703,0.0,0.0,0.0,0.9685209885855968
100,7,0.9998986863690192,1,4,0.6429603653038828,0.43107079106076585,Dataset\IR_trans_bmp\p4_240\p4022.bmp,p4_240,p4022.bmp,SC240,240,0.4,3,320,240,RGB,8ce48e2dcc5ea23281ce8bbd467a767b28244d06f76a84fc8a761a353ca091eb,0.4305338541666667,0.11571147739301377,0.25761595368385315,0.24705882370471954,0.3176470696926117,0.32549020648002625,0.11091238657633463,0.4851801910013176,0.5590260685387525,0.06085806031988641,0.16240249738492285,0.2805793038598551,0.04325404390692711,0.110083669424057,2.4830721115133625,11.0,0.0489339180402238,0.7785926690980709,0.9954883650237438,0.5754364013671875,0.0,0.546075911084228,3.775593527899592,2.75263874187207,0.9075457432330258,0.018146075911084227,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006532587327990322,7.993467412672009,0.0,0.0,0.0,0.903743849641271
101,7,0.9994381341826541,1,3,0.9775429900105193,0.3943860461989374,Dataset\IR_trans_bmp\p4_240\p4023.bmp,p4_240,p4023.bmp,SC240,240,0.4,3,320,240,RGB,e57e11134c6c4c7f5f2492c5e8cbc97d6d105ce513f82062a0684b814ae46186,0.4122265625,0.11368015414258188,0.25971367955207825,0.24705882370471954,0.32549020648002625,0.3294117748737335,0.10706087748209635,0.5205820395126194,0.5625082991228462,0.06580963310739725,0.149279827331216,0.2499336739083388,0.0411967895925045,0.1022619903087616,2.4988844551755323,12.0,0.0546448087431694,0.7795846608763967,0.9952201693665748,0.5759950525620404,0.0,0.48794971414131844,3.7198900786506206,2.5436052939132634,1.2338987333775546,0.014656179917243122,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017688493003569284,7.998231150699643,0.0,0.0,0.0,0.9223983937432589
102,7,0.9997601223604032,1,3,0.9884838346762422,0.38086234546165965,Dataset\IR_trans_bmp\p4_240\p4024.bmp,p4_240,p4024.bmp,SC240,240,0.4,3,320,240,RGB,de40d5f1f87a2cc805ba9169c6c46914ba8de3fb46d6d0114be0c448b3c15b24,0.4083984375,0.11002710027100271,0.2595457136631012,0.24705882370471954,0.32549020648002625,0.3294117748737335,0.10599806467692058,0.5121601827426439,0.5629227290518649,0.06408697118501465,0.15079762141680456,0.24971145976004377,0.04198628291487694,0.10595494508743286,2.4918739047319582,11.0,0.052223816355810616,0.7794949835239176,0.9951993456073835,0.5759495753867954,0.0,0.5414952973059143,3.6705882352941175,2.5835166586959986,1.190371433126096,0.014028375577873425,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033157978638609915,7.996684202136139,0.0,0.0,0.0,0.8973102724292032
106,7,0.9995837068036714,1,4,0.9983008219885414,0.5310472389017699,Dataset\IR_trans_bmp\p5_320\p5028.bmp,p5_320,p5028.bmp,SC320,320,0.5333333333333333,4,320,240,RGB,4aae4dfccd1744adeaa339307ad16ecad9726de2a476d6fa04f84d0d90cf4974,0.39828125,0.11072969792075324,0.29909420013427734,0.2823529541492462,0.3921568691730499,0.40392157435417175,0.11912361145019532,0.54321474954099,0.5284920514984265,0.05176206696490669,0.1425277003289676,0.3351924506595881,0.05277456343173981,0.12935233116149902,2.7838690391250482,8.0,0.05188309140839545,0.8015764119238827,0.997190647499234,0.6007036994485294,0.0,0.053877337517980906,3.010069308225448,1.6673205178501374,1.8124754805806198,1.423564796652282,0.0326925591735321,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.9652302977101264
109,7,0.9995203679726404,1,4,0.9726488411772495,0.5492641133313619,Dataset\IR_trans_bmp\p5_320\p5031.bmp,p5_320,p5031.bmp,SC320,320,0.5333333333333333,4,320,240,RGB,53aba05bbe2645d2200ad8df6b829c6423a3973d184195097a4ef91a9046a437,0.3978515625,0.10649648175421371,0.2982321083545685,0.2823529541492462,0.3921568691730499,0.40392157435417175,0.11865211486816406,0.5580247907498534,0.5303903068997661,0.06550150452490575,0.14157774789930935,0.33499123565815736,0.052376143634319305,0.1272178649902362,2.784405574413395,8.0,0.05213549337260678,0.8011114877029504,0.9972149418849571,0.5999558392693015,0.0,0.06571755850106366,3.0452626411389296,1.6479135984290623,1.8000327278677795,1.4112256586483392,0.029847815414825726,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.9448876307062456
118,7,0.9999012260493737,1,4,0.9984935468294577,0.5304367979265433,Dataset\IR_trans_bmp\p5_320\p5040.bmp,p5_320,p5040.bmp,SC320,320,0.5333333333333333,4,320,240,RGB,b6b541700d6132faa8ccfff63f9722543809c2dc08682d8e206e41f3a4548ad1,0.4046354166666667,0.1058051229244433,0.287842720746994,0.2705882489681244,0.3843137323856354,0.3960784375667572,0.11647135416666667,0.5407337410037596,0.5335710748653367,0.0527849857798163,0.14347929207284693,0.3658906857048932,0.05349801108241081,0.12994543462991714,2.8816442525141834,9.0,0.04804350624275969,0.7953634421918645,0.9965996237362132,0.5921436384612438,0.0,0.2139271463508817,3.318316385635217,1.5672544729051359,1.877976573561591,1.0001287166945554,0.022396704852619385,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020594671128845413,7.997940532887116,0.0,0.0,0.0,0.9380357848975944
122,7,0.9998295070465422,1,4,0.9922768068089061,0.524655230407394,Dataset\IR_trans_bmp\p5_320\p5044.bmp,p5_320,p5044.bmp,SC320,320,0.5333333333333333,4,320,240,RGB,ea91064017a653365c6316adedfd735e43d0911f9f7d1122b825ae1e561a1ad6,0.40747395833333333,0.1190643573848022,0.2885988652706146,0.2705882489681244,0.3843137323856354,0.4000000059604645,0.11759652455647786,0.5291013185364051,0.5370997460357566,0.04715164786595429,0.14179739491459664,0.37010556789682164,0.054125066846609116,0.13413826674222945,2.891562827836976,10.0,0.05480283760465265,0.7957704000632856,0.9965157901539522,0.593065029967065,0.0,0.19888796574423212,3.284207835367802,1.5908480858950598,1.7902473317568863,1.1102447753562983,0.025564005879721352,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012782002939860676,7.998721799706014,0.0,0.0,0.0,0.886905521864235
130,7,0.9999037497959565,1,4,0.988763780972139,0.5340371716172089,Dataset\IR_trans_bmp\p5_320\p5052.bmp,p5_320,p5052.bmp,SC320,320,0.5333333333333333,4,320,240,RGB,0a6975e10f6130539aa0dd677cc1dc6c2140f0ff70ae06b0582f0a1f6c80019f,0.42313802083333335,0.11207188355848233,0.28830522298812866,0.2705882489681244,0.3843137323856354,0.4000000059604645,0.12199289957682291,0.49233965663646095,0.5409526960548032,0.04166298326577698,0.14517883516373417,0.38394046354344813,0.05324963480234146,0.13088883459568024,2.8902183924872173,9.0,0.05003538788195833,0.7956070713490747,0.9964841356464461,0.5928683411841299,0.0,0.20506508293073206,3.3145213404314244,1.5905468197064345,1.8310613287380373,1.0248330615133705,0.03397236668000123,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014770594208696186,7.9985229405791305,0.0,0.0,0.0,0.8932976261360526
132,7,0.9986631901513967,1,5,0.9881719329376711,0.6533470922597978,Dataset\IR_trans_bmp\p6_400\p6002.bmp,p6_400,p6002.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,c172ac8c8b89e08e00e36885cd6dd5ca4ee0223bfd0908d6410e5e4685cc46f0,0.41143229166666667,0.12155832647635927,0.3395780622959137,0.32549020648002625,0.4588235318660736,0.46666666865348816,0.13971337636311848,0.5414897820834805,0.5605414387717045,0.07339392226801035,0.1459178569309159,0.134324561813722,0.06855902075767517,0.1768622577190399,3.1118491471632854,8.0,0.06908665105386416,0.8250948090793034,0.9751803529028799,0.6567921357996324,0.0,0.06633331223495158,2.2322931831128554,1.5150325969998102,0.9015760491170327,1.3241344388885372,1.9239192353946453,0.03671118425216786,7.767327046015571,0.21849484144566111,0.014178112538768276,0.0,0.0,0.0,0.0,0.0,0.0037977087157415024,0.042281157035255396,0.1865940882334325,0.5418064434457877,7.225520602569783,0.0,0.0,0.0,0.7806693890744019
136,7,0.9988463682761671,1,5,0.993569391426066,0.6622011516467197,Dataset\IR_trans_bmp\p6_400\p6006.bmp,p6_400,p6006.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,dedc654280a9adffe563e765f06eb8d24ef02c4628c7caaaab3bdd2f20b079f1,0.40817708333333336,0.10380247543702947,0.3344668745994568,0.3176470696926117,0.4588235318660736,0.46666666865348816,0.1365217081705729,0.5532663993530514,0.5617372043053623,0.08154012322458686,0.14827623978523752,0.13644120037068164,0.07101079821586609,0.18468881994485856,3.1106222469298572,9.0,0.037418655097613884,0.8228325870449983,0.9767665489047181,0.6518008961397059,0.0,0.13449023861171366,2.447365063161924,1.3420951894857727,0.8801837437795075,1.3265280081663902,1.8415209901748117,0.027816766619880057,7.8011994385606735,0.18731657522010975,0.011483986219216537,0.0,0.0,0.0,0.0,0.0,0.0010207987750414699,0.03700395559525328,0.16077580706903152,0.4731402322317213,7.328059206328953,0.0,0.0,0.0,0.7807896751832278
143,7,0.9998525835433272,1,5,0.9997037716317466,0.6814696186909613,Dataset\IR_trans_bmp\p6_400\p6013.bmp,p6_400,p6013.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,1515f68acc7e1e92ad806fc97ab8f349ffbbd2c01c3e466a812be1d84106f48b,0.41735677083333333,0.11162761675974167,0.32373490929603577,0.30980393290519714,0.45490196347236633,0.4627451002597809,0.13511295318603517,0.510587469533402,0.5485327061908049,0.04967411882785343,0.14630988974893722,0.16805370293467115,0.07608509808778763,0.20339301228523254,3.251814374772752,10.0,0.047702243159766636,0.816717478150096,0.9783054127412684,0.6422564936619178,0.0062396655539263095,0.33394690044613606,2.65285620690731,1.172308364271675,0.8398589835584813,1.2983496084609865,1.6717311952079368,0.024709075593548187,7.835522415998502,0.15773874520325712,0.006738838798240414,0.0,0.0,0.0,0.0,0.0,0.0004991732443141048,0.03394378061335913,0.1300346301438243,0.42230056468973265,7.41322185130877,0.0,0.0,0.0,0.9901312527660762
144,7,0.9993429069756498,1,5,0.9938188670265458,0.6416615302932543,Dataset\IR_trans_bmp\p6_400\p6014.bmp,p6_400,p6014.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,a172acc8189d35b3cafadc600b1bb513e976945d50b82410c6be3c9c6a4d7cce,0.4082421875,0.10860204765094249,0.32478752732276917,0.30980393290519714,0.45490196347236633,0.4627451002597809,0.13259197235107423,0.5008667805435926,0.549508165182698,0.04951575232456897,0.14578933182453183,0.14097069794760234,0.07095617800951004,0.18468891382217406,3.2408934883631626,7.0,0.047714732242528625,0.8179135455765538,0.978613041896446,0.6427318498200061,0.0025515899594935093,0.2990463432526393,2.668452779638312,1.110962268363474,0.9119382515229802,1.308710490224221,1.6799668293305265,0.018371447708353267,7.857621280260262,0.1372755398207508,0.005103179918987019,0.0,0.0,0.0,0.0,0.0,0.0,0.026026217586833794,0.11635250215290403,0.4169297993812394,7.440691480879023,0.0,0.0,0.0,0.9540362611808857
155,7,0.9998524005455389,1,5,0.9738619335370963,0.67930273828343,Dataset\IR_trans_bmp\p6_400\p6025.bmp,p6_400,p6025.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,bab50aafffcc7b4bbf1acf5714c3bb7a22a695bc91dd1256d866078efb77d784,0.4063802083333333,0.11842358218519705,0.3210165202617645,0.30588236451148987,0.45098039507865906,0.4627451002597809,0.1304547627766927,0.5288585509589984,0.5499876107303703,0.05771981626776142,0.1446192018419828,0.15590215674884716,0.07616325467824936,0.20095886290073395,3.2530236797970433,7.0,0.07705863505286767,0.8159267489470583,0.9800818948184743,0.638615447399663,0.0099967958987504,0.4416533162447933,2.6058314642742713,1.1209227811598848,0.8956103812880487,1.3223966677347003,1.5887215636014098,0.01486702979814162,7.865427747516821,0.12970201858378724,0.004870233899391221,0.0,0.0,0.0,0.0,0.0,0.0,0.021531560397308556,0.1130406920858699,0.387568087151554,7.477859660365268,0.0,0.0,0.0,0.9303789714379956
156,7,0.9998256931506664,1,6,0.9980342854683392,0.8067645804544983,Dataset\IR_trans_bmp\p7_480\p7026.bmp,p7_480,p7026.bmp,SC480,480,0.8,6,320,240,RGB,d5e022877677e2057cc006cca165de6e804ea6cdc432512bf725aa68474afbd1,0.42130208333333335,0.001947088638892323,0.40676870942115784,0.40784314274787903,0.5215686559677124,0.545098066329956,0.17137250264485676,0.6494484419804042,0.5277130633413757,0.15199621932842058,0.11044365767349748,0.24474005613062033,0.0796089917421341,0.21572190523147583,3.3391407591394198,2.0,0.001174434417109655,0.7343556494686191,0.9396933162913603,0.7235292920879289,0.0,0.0,0.05933984423290889,1.48769934478922,1.9695883298306343,1.0606997156632463,2.2101619483248856,1.212510817159105,5.890715786871059,1.2802571393250093,0.696995920385709,0.11991593522067004,0.012115218197552232,0.0,0.0,0.0,0.5241686240573619,0.8535047595500062,0.7316108295215725,0.5308443565335641,5.3598714303374955,0.0,0.0,0.0,0.933292654508073
161,7,0.999556312730585,1,6,0.989936791769247,0.7719501341931192,Dataset\IR_trans_bmp\p7_480\p7031.bmp,p7_480,p7031.bmp,SC480,480,0.8,6,320,240,RGB,c07b98bc7a8096671c535f1619462cc1930f1044d3f81abde47f2e3f7b88e500,0.41540364583333333,0.001974735918252202,0.40225252509117126,0.4000000059604645,0.5137255191802979,0.545098066329956,0.16709716796875,0.6804977989591425,0.5275420710461284,0.18258702337955185,0.11022755419336888,0.237983084227227,0.0807543694972992,0.21513610184192575,3.3284636405171613,3.0,0.0011911105538664076,0.7466727315380587,0.9403942033356312,0.7199764476102941,0.0,0.0007522803498103627,0.0865122402281917,1.708679434535937,1.8160047644422155,1.0238535560919035,2.279409459925399,1.084788264426543,5.975613578660314,1.2936714415572204,0.6090963232297903,0.11033445130551986,0.01128420524715544,0.0,0.0,0.0,0.4721812995643043,0.7831238441525875,0.7690812776227941,0.5524245368774097,5.423189041782904,0.0,0.0,0.0,0.9084450040318929
169,7,0.9997972555705056,1,6,0.9977127372203243,0.8046750732982442,Dataset\IR_trans_bmp\p7_480\p7039.bmp,p7_480,p7039.bmp,SC480,480,0.8,6,320,240,RGB,100a6f34038b248215ae175f5059ba594afc32007aed7f25d160eaddffab0bbc,0.4139583333333333,0.0025792652239557123,0.4071284532546997,0.40784314274787903,0.5215686559677124,0.5490196347236633,0.16853421529134113,0.6742574212968753,0.5361542645164391,0.1779684795680441,0.1077524811043303,0.2793485857541017,0.0819016844034195,0.220167338848114,3.3567102392787493,2.0,0.001667086059386009,0.7327695026078038,0.9405002369600184,0.723680144665288,0.0,0.0005032712632108706,0.0591343734272773,1.4904378459989935,1.9350780070457976,1.1039255158530448,2.184448917966784,1.2264720684448918,5.891545042778057,1.259436336185204,0.6935078007045797,0.13764469048817313,0.017866129843985907,0.0,0.0,0.0,0.552591847005536,0.8442375440362355,0.7116255661801711,0.5135883241066935,5.3779567186713635,0.0,0.0,0.0,0.9174168782043105
171,7,0.9999325448812291,1,6,0.9966896932952912,0.7979939142002599,Dataset\IR_trans_bmp\p7_480\p7041.bmp,p7_480,p7041.bmp,SC480,480,0.8,6,320,240,RGB,9f66f4a6c4177dab1531599190f82af292c19e5524765cb109f1ed1024e87576,0.41725260416666665,0.002746138243095647,0.4082203209400177,0.40784314274787903,0.5254902243614197,0.5490196347236633,0.17033098856608073,0.654583484465262,0.5385725078350624,0.15932323129445958,0.10813856676612672,0.28888683805869675,0.08209367841482162,0.21880807578563705,3.358062819699949,2.0,0.0017475425183335934,0.7285688176501397,0.9404909021714154,0.7244961009306066,0.0,0.0,0.0486815415821501,1.4591980028085505,1.965735684194102,1.0994538929630207,2.15946325479794,1.2674676236542362,5.873989701981588,1.2467467623654236,0.7164924325167733,0.14454673115930722,0.018224371976907475,0.0,0.0,0.0,0.5731939460134187,0.869027929474177,0.6837884225308161,0.514526447183648,5.359463254797941,0.0,0.0,0.0,0.9542603833184599
